# fault_id: ID number of the parent fault of this section
# sec_id: ID number of this section
# num_points: Number of trace points comprising this section
# section_name: Name of the section
65 65 100 Kuh_Banan
# latitude longitude altitude depth slip-rate aseismic rake dip lame_mu lame_lambda
30.742 56.783 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.733 56.801 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.723 56.819 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.713 56.836 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.703 56.853 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.693 56.871 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.683 56.888 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.673 56.905 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.663 56.923 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.652 56.94 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.646 56.96 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.645 56.981 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.643 57.001 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.641 57.022 0 15000 0.1419 0 180 90 3e+010 3.2e+010
30.639 57.043 0 15000 0.1419 0 180 90 3e+010 3.2e+010
