# fault_id: ID number of the parent fault of this section
# num_points: Number of trace points comprising this section
# section_name: Name of the section
28 136 Talesh
# latitude longitude altitude depth slip-rate aseismic rake dip lame_mu lame_lambda
38.141 48.897 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.124 48.9 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.106 48.903 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.088 48.907 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.07 48.91 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.052 48.913 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.034 48.917 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
38.016 48.92 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.998 48.924 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.98 48.927 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.962 48.93 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.945 48.934 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.927 48.938 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.909 48.944 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.892 48.951 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.875 48.957 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.858 48.964 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.84 48.97 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.823 48.977 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.806 48.983 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.788 48.99 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.771 48.996 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.754 49.004 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.737 49.013 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.72 49.021 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.704 49.03 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.687 49.039 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.67 49.048 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.654 49.056 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.637 49.065 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.62 49.074 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.604 49.083 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.588 49.093 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.572 49.105 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.557 49.117 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.542 49.129 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.526 49.141 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.511 49.153 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.495 49.165 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.48 49.177 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.464 49.187 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.447 49.196 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.431 49.205 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.414 49.215 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.398 49.224 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.382 49.234 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.365 49.243 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.348 49.249 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.33 49.254 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.312 49.258 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.295 49.263 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.277 49.268 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.259 49.273 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.242 49.278 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
37.224 49.283 -20000 15000 0.7489 0 90 50 3e+010 3.2e+010
